Player,OPP,MP,FGAVG,FGAAVG,FG%AVG,3PAVG,3PAAVG,3P%AVG,FTAVG,FTAAVG,FT%AVG,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,GmSc,+/-,Bucket
Banchero,TOR,35:43,6,13,0.65,1,4.5,0.5625,7,8.5,1.000,2,7,9,8,1,0,6,2,11.8,+8,4.00
Banchero,TOR,35:33,5.5,10.5,0.6665,1,1.5,0.75,7,7.5,.500,0,6,6,5,1,1,1,0,27.0,+19,6.00
Banchero,CHO,26:26,8,15.5,0.5105,2.5,4.5,0.5355,4.5,6,,0,1,1,5,0,0,1,1,12.9,+14,3.00
Banchero,NOP,33:29,8.5,11.5,0.7725,2.5,4.5,0.5355,1.5,3,.000,1,9,10,11,1,0,4,2,17.5,+11,4.00
JacksonJr,NOP,35:43,,,,,,,,,,1,4,5,3,0,5,3,5,5.0,-1,2.00
JacksonJr,DEN,28:27,,,,,,,,,,2,7,9,2,0,3,0,5,20.1,-1,5.00
JacksonJr,WAS,31:08,5.5,11,0.457,1,3.5,0.5,2.5,3,0.75,0,5,5,2,1,1,1,4,11.2,+5,4.00
JacksonJr,DAL,33:55,6.5,12.5,0.5125,2,3,0.75,3.5,4,0.75,2,7,9,4,0,2,1,3,24.7,-25,6.00
JacksonJr,UTA,26:12,7,16,0.4165,2.5,5,0.5,6.5,7.5,0.889,3,5,8,2,0,1,2,3,11.6,-25,4.00
JacksonJr,POR,37:42,7.5,18.5,0.397,2,7,0.3125,7.5,8.5,0.889,2,8,10,3,1,3,4,1,25.9,+3,6.00
JacksonJr,POR,36:52,8,17,0.4705,3,8,0.375,5.5,7,0.75,3,4,7,2,1,1,2,1,22.0,+11,6.00
JacksonJr,MIA,33:02,11,17.5,0.629,3,6,0.4375,3.5,6,0.5835,2,2,4,2,0,1,1,5,19.3,-5,6.00
JacksonJr,UTA,23:21,10,18,0.5555,1.5,6,0.25,6,8,0.7335,2,2,4,2,0,0,2,2,8.3,-11,3.00
JacksonJr,LAC,29:19,8,15.5,0.519,1,5,0.125,4,5,0.4,0,4,4,1,1,1,3,4,1.7,-3,3.00
JacksonJr,LAL,22:06,5,14,0.369,0,2.5,0,3,3,0.5,2,0,2,2,0,1,1,2,-0.3,-16,2.00
JacksonJr,SAS,26:46,3,15.5,0.194,1,4.5,0.1665,3,3,0.5,3,2,5,0,1,1,2,3,16.6,+10,6.00
JacksonJr,BOS,34:07,5,18,0.269,2,7,0.2915,5.5,6,0.4585,2,6,8,1,1,1,2,5,11.8,-1,4.00
JacksonJr,HOU,36:52,6,16,0.3835,1.5,5.5,0.2915,8.5,9.5,0.887,1,6,7,0,1,1,2,4,10.5,-20,5.00
JacksonJr,PHO,28:50,6,16.5,0.375,0.5,3.5,0.1665,7.5,9.5,0.8035,4,3,7,2,1,0,3,5,6.2,-12,3.00
JacksonJr,MIN,36:36,6,17,0.359,0.5,4,0.125,5.5,8,0.625,0,4,4,3,1,3,2,3,12.2,-9,4.00
JacksonJr,UTA,34:40,4.5,13.5,0.3355,1.5,5,0.2915,5,7,0.65,3,3,6,1,1,6,1,2,17.0,+14,4.00
JacksonJr,DAL,13:34,6,16.5,0.3535,1,4.5,0.1665,6,7,0.9,1,3,4,2,0,2,1,5,0.6,0,1.00
JacksonJr,PHO,35:27,5,13.5,0.3355,0,3,0,2,2,0.5,1,8,9,2,1,1,4,4,27.7,-7,8.00
JacksonJr,DET,35:00,7.5,14.5,0.4345,1,4,0.2,4.5,5,0.45,0,4,4,0,0,3,0,3,15.7,+15,5.00
JacksonJr,MIN,28:55,11.5,20.5,0.5595,2,5.5,0.3665,5.5,6.5,0.7835,1,1,2,1,1,1,2,5,13.4,-19,5.00
JacksonJr,DAL,41:51,8.5,17,0.5,2.5,5,0.5415,3,3.5,0.8335,0,4,4,2,2,2,2,3,29.5,-2,9.00
JacksonJr,HOU,39:59,11,21.5,0.5085,4.5,7,0.675,4.5,4.5,1,1,6,7,2,4,1,3,4,36.4,-1,9.00
JacksonJr,HOU,32:38,15,26.5,0.571,4.5,9,0.4875,8,9,0.923,1,2,3,2,0,4,1,5,11.2,-6,5.00
JacksonJr,OKC,25:13,11.5,23.5,0.4865,1.5,7.5,0.1875,8.5,10,0.8515,0,5,5,1,1,0,2,3,6.9,-15,3.00
JacksonJr,NOP,29:38,5.5,15,0.3885,0.5,5.5,0.125,5,6,0.8285,1,5,6,0,0,3,2,4,18.5,-2,5.00
JacksonJr,IND,33:20,4.5,8.5,0.5145,1,3.5,0.2915,7.5,10,0.7665,2,6,8,1,1,0,7,4,13.5,-8,5.00
JacksonJr,ATL,23:52,7,10,0.7,1.5,3.5,0.4165,7,9,0.8665,2,0,2,0,0,0,2,5,13.2,0,4.00
JacksonJr,NOP,39:28,8,10,0.8,1.5,3,0.5,3,3.5,0.875,1,9,10,1,1,1,3,5,13.7,+6,4.00
JacksonJr,DEN,27:49,6.5,10.5,0.6275,0.5,2.5,0.25,6,7,0.825,1,3,4,2,2,0,0,1,9.7,-11,3.00
JacksonJr,LAC,37:00,5,13,0.394,0.5,3,0.1665,6,7,0.825,0,2,2,4,2,2,1,5,17.1,-11,5.00
JacksonJr,SAC,28:32,6.5,16,0.402,2.5,4.5,0.5,2.5,3,0.875,0,3,3,1,1,0,0,3,11.6,-13,4.00
JacksonJr,SAS,32:01,7,15.5,0.45,2.5,5,0.4585,3.5,4,0.9165,1,6,7,1,3,4,1,4,7.4,+2,2.00
JacksonJr,TOR,36:44,4.5,14,0.3215,1,4,0.25,4,5,0.7915,1,3,4,0,1,4,3,1,16.2,+5,5.00
JacksonJr,LAL,29:30,5,16,0.3015,2.5,6,0.375,4.5,5,0.875,0,9,9,1,0,3,3,5,26.1,+1,7.00
JacksonJr,PHO,31:48,9,16,0.5875,4.5,7,0.6665,5,5,1,1,9,10,6,0,1,2,5,22.3,+25,6.00
JacksonJr,LAC,29:37,11,17,0.668,4,7,0.604,3.5,4,0.875,2,4,6,1,1,1,1,1,12.2,-14,5.00
JacksonJr,GSW,33:18,8.5,20,0.425,2,8,0.25,5.5,7,0.775,0,5,5,5,4,1,1,1,13.5,-9,4.00
JacksonJr,MIN,27:09,5,20,0.25,2,11,0.1695,7.5,9,0.8375,1,2,3,1,0,1,3,5,22.8,-10,8.00
JacksonJr,CHI,33:06,9.5,21.5,0.426,3,10,0.357,5,6.5,0.7375,1,5,6,5,1,0,2,3,20.1,-5,6.00
JacksonJr,TOR,32:23,11.5,20.5,0.548,2,6.5,0.3215,6,7,0.8,3,1,4,5,6,1,4,4,22.6,0,6.00
JacksonJr,MIA,35:27,10,20,0.4945,1.5,6,0.2715,5,6,0.6665,0,6,6,3,1,1,5,1,2.1,+11,3.00
JacksonJr,ORL,35:24,8.5,21.5,0.3915,1.5,6,0.2715,2.5,4,0.5665,3,5,8,2,1,1,3,3,16.3,+5,6.00
JacksonJr,IND,31:35,9,25.5,0.3355,1,6,0.1715,3.5,4.5,0.775,0,5,5,4,2,1,4,5,16.5,+10,5.00
JacksonJr,SAC,32:13,10,23.5,0.4225,0.5,4,0.1,7,8,0.8335,0,3,3,2,0,0,3,5,8.3,-5,5.00
JacksonJr,CLE,34:26,6.5,17.5,0.3725,0,3.5,0,10.5,12,0.875,0,5,5,5,1,3,5,4,14.0,-11,5.00
JacksonJr,GSW,31:23,8,20.5,0.384,1,5,0.1665,6.5,8,0.7915,0,5,5,2,2,2,2,2,18.2,-7,6.00
JacksonJr,CHI,32:06,9,22,0.408,2,7.5,0.2775,6,7.5,0.784,1,1,2,4,0,1,4,6,13.9,-8,6.00
JacksonJr,CHO,33:36,9.5,21.5,0.4405,3,9.5,0.311,5.5,8,0.609,1,2,3,3,1,2,5,4,16.9,+2,6.00
JacksonJr,NOP,35:48,11.5,22.5,0.511,4.5,9.5,0.478,1,2.5,0.2,0,6,6,3,1,0,4,2,11.6,-20,5.00
JacksonJr,HOU,27:49,10,21,0.4715,3.5,8.5,0.403,2,2.5,0.4,0,2,2,3,0,1,4,5,9.4,+9,4.00
JacksonJr,LAC,32:16,7.5,15.5,0.502,2.5,7,0.375,2.5,3.5,0.65,1,3,4,5,4,0,2,2,21.4,-5,6.00
JacksonJr,BRK,29:35,9,18.5,0.5115,2.5,6.5,0.393,3,4.5,0.607,1,3,4,1,2,1,3,1,7.8,-17,3.00
JacksonJr,MIN,37:58,6.5,18.5,0.3035,1.5,4.5,0.393,7.5,10,0.7415,4,9,13,1,3,1,2,5,26.4,-7,7.00
JacksonJr,PHI,37:06,6.5,17.5,0.3225,2,6,0.4,9,11.5,0.7845,3,8,11,1,0,6,3,4,20.5,+10,6.00
JacksonJr,ATL,35:15,10.5,24,0.439,2.5,8.5,0.293,8,10,0.8,2,7,9,3,3,2,2,4,16.1,-13,5.00
JacksonJr,OKC,28:04,9,22,0.4105,1,4.5,0.143,6.5,9,0.7125,1,1,2,2,0,1,4,3,7.3,-31,4.00
JacksonJr,OKC,36:12,6,14.5,0.4105,1.5,3.5,0.3,5,8,0.625,0,6,6,7,2,1,5,4,16.9,0,4.00
JacksonJr,SAC,39:24,5.5,10.5,0.518,3,4.5,0.675,3.5,5,0.8125,1,1,2,4,1,4,4,6,10.1,-2,5.00
JacksonJr,GSW,31:16,7.5,19,0.466,2,5,0.4585,5,5.5,0.9445,1,3,4,3,1,0,2,4,19.2,-27,6.00
JacksonJr,SAS,35:36,10.5,24,0.4575,1,5,0.2085,4.5,5.5,0.6945,2,5,7,2,1,2,4,4,17.3,+7,6.00
George,POR,31:38,,,,,,,,,,0,3,3,6,3,0,4,2,22.8,+23,6.00
George,UTA,37:44,,,,,,,,,,1,3,4,1,0,0,2,1,27.6,+3,8.00
George,SAS,27:48,10,17,0.588,3.5,8,0.452,8,8,1,1,3,4,5,5,0,1,1,19.0,+24,4.00
George,ORL,32:45,8.5,17,0.5,2.5,8,0.3095,8,8,1,1,6,7,7,2,0,3,2,23.5,+15,6.00
George,LAL,36:51,8,17,0.471,4,8,0.4765,3,3.5,0.9165,0,6,6,1,2,0,3,6,26.9,+22,7.00
George,NYK,34:22,9.5,16.5,0.5795,6,9,0.667,6,7,0.854,0,7,7,3,3,0,4,2,5.5,-7,2.00
George,BRK,39:06,6.5,13.5,0.435,3.5,7.5,0.417,6,6.5,0.9375,1,6,7,1,3,1,3,2,15.9,-7,5.00
George,DAL,22:37,4.5,15.5,0.266,1.5,8,0.1835,6.5,6.5,1,0,3,3,2,1,0,2,3,0.9,-14,2.00
George,MEM,37:29,5,16,0.3,1.5,8.5,0.1715,4.5,4.5,1,1,6,7,7,2,0,7,5,17.6,+2,6.00
George,DEN,40:18,5.5,14,0.375,2,7,0.286,4,5,0.889,0,7,7,3,3,0,1,4,26.6,-5,7.00
George,HOU,40:06,10.5,21,0.5,3.5,9,0.3965,6,7,0.889,1,7,8,3,2,1,3,2,14.6,+9,5.00
George,SAS,31:52,10.5,24,0.432,4,10.5,0.382,4,4,1,0,5,5,6,1,0,2,1,25.5,+23,6.00
George,SAS,36:02,9.5,19,0.526,4,9,0.45,2.5,2.5,1,1,7,8,3,2,0,2,3,14.8,+7,5.00
George,NOP,38:38,9.5,19.5,0.518,4,10,0.4165,3,3,1,1,7,8,2,0,0,2,3,19.2,-9,7.00
George,DAL,36:18,11,26.5,0.4075,4,12,0.333,3,3.5,0.8335,1,8,9,4,0,0,1,4,18.6,+19,5.00
George,DEN,36:44,11.5,24.5,0.4705,3,8.5,0.3665,3.5,4,0.8335,3,5,8,4,1,1,3,5,0.8,-11,2.00
George,SAC,39:51,5.5,16,0.314,1,4.5,0.2,3.5,3.5,1,0,3,3,7,0,0,1,1,13.2,+14,4.00
George,GSW,37:19,4.5,15.5,0.2715,2,6.5,0.222,1.5,2,0.75,0,1,1,10,0,0,1,5,9.1,-6,3.00
George,GSW,38:05,6.5,18,0.361,3.5,9.5,0.372,0.5,1,0.25,0,6,6,6,1,0,1,5,20.3,+5,5.00
George,DEN,38:14,7,17.5,0.402,3.5,9,0.4,2.5,2.5,0.5,1,7,8,1,0,1,2,1,16.0,+11,5.00
George,UTA,37:27,8,18.5,0.4355,4.5,8.5,0.528,4.5,4.5,1,0,3,3,2,6,1,1,2,20.9,+14,4.00
George,POR,41:20,8,16.5,0.5075,3.5,7,0.478,3,3.5,0.8335,3,5,8,8,1,1,1,4,19.2,+3,4.00
George,SAC,15:50,7.5,15,0.5135,2,6.5,0.325,3,3.5,0.8335,0,6,6,1,2,0,3,0,6.8,+14,2.00
George,NYK,31:13,5,12,0.4205,2,6.5,0.325,2.5,2.5,1,0,4,4,7,2,0,2,4,21.3,+26,5.00
George,IND,31:29,7,12.5,0.52,2.5,5.5,0.45,0.5,0.5,0.5,0,3,3,4,1,1,1,3,19.1,+22,6.00
George,OKC,28:49,10,19.5,0.52,4,8.5,0.4775,2,2,0.5,0,4,4,4,1,1,1,4,18.1,-13,5.00
George,BOS,29:39,8,17.5,0.4645,5,9.5,0.54,3.5,3.5,1,1,2,3,2,1,2,1,1,16.4,-27,5.00
George,CHO,37:13,8,15.5,0.5145,4,7.5,0.527,1.5,1.5,0.5,2,2,4,4,0,0,3,4,11.7,+9,5.00
George,MEM,35:44,9.5,21,0.4645,4,9,0.442,0,0,0,1,6,7,3,1,0,4,6,10.3,+2,5.00
George,MIA,33:46,9,23,0.3905,3.5,9.5,0.3525,2.5,3,0.4165,0,3,3,2,1,0,3,4,14.7,+14,5.00
George,PHO,36:48,7.5,17.5,0.4405,2.5,8,0.3125,5.5,6,0.9165,2,5,7,3,2,0,1,3,30.4,+12,7.00
George,NOP,29:39,7.5,14,0.5355,4,9,0.4375,9,10,0.9285,0,7,7,1,0,1,2,2,17.8,+22,5.00
George,LAL,38:26,8.5,14.5,0.5855,5.5,10,0.55,6,7,0.4285,0,4,4,3,5,1,3,4,17.0,+3,5.00
George,PHO,31:20,8.5,16.5,0.522,5,10.5,0.482,1,1,0.5,1,6,7,0,1,0,1,2,17.0,+21,5.00
George,TOR,38:16,9,18.5,0.485,4,10,0.404,1.5,2,0.75,0,7,7,6,2,1,0,4,25.8,+15,6.00
George,MEM,34:37,11,20.5,0.5355,4.5,9,0.5,0.5,1,0.25,0,3,3,1,2,0,4,3,27.6,+18,8.00
George,MIN,42:14,12,20,0.606,6,9.5,0.628,3,3,0.5,0,4,4,3,0,0,1,2,6.2,-6,4.00
George,OKC,34:28,8.5,18.5,0.465,5.5,11.5,0.504,4,4,1,0,7,7,5,3,0,0,2,34.2,+13,8.00
George,BRK,35:42,10,21.5,0.444,5,12.5,0.404,2,3,0.75,1,6,7,1,1,0,1,3,4.1,+17,3.00
George,LAL,29:36,10,20.5,0.4595,4,9.5,0.393,1,2,0.25,1,4,5,3,0,1,4,2,11.7,+7,4.00
George,TOR,28:19,6.5,14.5,0.4805,1.5,4.5,0.393,0,0,0,0,2,2,1,1,2,2,0,14.2,+13,5.00
George,BOS,22:29,7,13.5,0.5335,2,5.5,0.4165,3,3.5,0.4285,1,5,6,1,2,0,1,2,14.4,+23,4.00
George,CLE,27:11,5.5,13,0.4275,3,7.5,0.4165,5,5.5,0.9285,1,4,5,3,2,1,2,6,8.4,+4,3.00
George,DET,27:20,4,11,0.364,1.5,5.5,0.25,5.5,6,0.9375,0,4,4,7,3,1,0,3,18.6,+13,4.00
George,MIA,32:55,5.5,13.5,0.3865,1,5,0.2,3.5,4,0.4375,0,7,7,4,1,1,4,2,8.9,+7,3.00
George,ATL,32:27,5.5,14.5,0.3655,2.5,7.5,0.35,3,3,0.5,0,3,3,5,2,0,1,3,15.5,+12,4.00
George,NOP,28:21,5,13,0.3845,3,7.5,0.45,3.5,4,0.75,0,1,1,4,2,0,3,2,-1.0,-4,2.00
George,DET,36:11,5,14,0.369,1.5,6.5,0.3,1,1.5,0.75,0,5,5,3,3,0,1,3,26.2,+2,7.00
George,MIN,29:47,8.5,19.5,0.3915,2,10.5,0.154,1,1,1,0,6,6,3,1,0,0,2,12.9,-13,4.00
George,GSW,32:57,9.5,20,0.448,3,10.5,0.279,3.5,3.5,1,0,5,5,5,2,1,2,6,18.2,0,5.00
George,OKC,35:51,6.5,16.5,0.392,1.5,7.5,0.1965,6.5,7,0.9375,1,6,7,6,1,0,0,2,12.1,0,3.00
George,MEM,37:18,7,16.5,0.423,1.5,6.5,0.238,3.5,4,0.4375,0,5,5,3,0,0,5,2,5.0,+7,3.00
George,WAS,30:23,5.5,14,0.396,3,6.5,0.452,0,0.5,0,0,6,6,3,0,0,0,1,17.8,+16,5.00
George,MIN,34:24,6.5,13.5,0.475,3,6.5,0.452,2,3,0.4,0,4,4,1,1,1,3,0,6.0,+2,3.00
George,MIL,36:07,6.5,15.5,0.423,2.5,8.5,0.303,3,4,0.7335,1,4,5,1,2,0,3,5,19.1,-12,6.00
George,HOU,38:40,7.5,16.5,0.4505,4.5,10.5,0.4365,2.5,5,0.548,1,6,7,2,1,1,2,0,16.9,+9,5.00
George,CHI,39:32,8.5,16,0.5275,5,9.5,0.522,3,5,0.7145,0,5,5,9,2,3,3,5,20.5,+13,5.00
George,MIN,35:07,7.5,15.5,0.4835,3,7.5,0.3885,3.5,4,0.9,0,3,3,3,1,0,5,4,13.7,-12,5.00
George,CHI,35:22,6.5,13.5,0.4775,2,5.5,0.3665,7,7.5,0.9,0,5,5,7,1,1,1,4,29.5,+22,6.00
George,NOP,41:22,8,11.5,0.686,4,6,0.6285,5,5,0.5,0,5,5,6,1,1,2,1,20.3,-9,6.00
George,ATL,34:40,10.5,16.5,0.6965,4.5,8,0.595,1.5,1.5,0.5,0,6,6,1,4,1,1,1,21.4,-8,6.00
George,POR,35:50,9.5,20.5,0.463,3.5,10.5,0.333,3.5,3.5,1,0,6,6,4,2,1,0,1,25.3,+23,6.00
George,POR,27:47,9.5,19,0.503,4,9.5,0.452,3.5,3.5,1,0,4,4,3,2,2,0,3,30.7,+24,7.00
Kuzma,IND,24:52,,,,,,,,,,1,1,2,0,0,2,0,0,18.4,-10,5.00
Kuzma,MEM,35:51,,,,,,,,,,3,10,13,2,1,0,0,2,14.8,-1,5.00
Kuzma,BOS,26:20,9,20.5,0.4455,1,7,0.175,4,4.5,0.8335,0,5,5,4,0,0,2,0,16.4,-24,5.00
Kuzma,ATL,25:13,9,19,0.4955,2,8,0.3,1,1.5,0.3335,0,9,9,6,0,0,1,1,19.8,-16,5.00
Kuzma,MIA,31:03,10,18,0.562,2,6,0.3335,1,1.5,0.3335,1,3,4,3,0,0,5,3,9.4,-20,5.00
Kuzma,PHI,29:58,9.5,20,0.4725,2.5,7.5,0.3055,2,2.5,0.8335,2,4,6,4,0,1,2,2,21.7,-4,6.00
Kuzma,CHO,31:18,10,19.5,0.5105,4,7,0.622,1,1.5,0.5,3,6,9,4,0,0,2,1,25.7,+8,7.00
Kuzma,CHO,29:05,12.5,22,0.571,4,8,0.582,1.5,2,0.5,1,5,6,1,0,0,3,1,7.4,-19,4.00
Kuzma,BRK,31:17,10,20.5,0.477,3,8,0.382,2,2,1,0,4,4,3,1,2,1,2,8.1,-29,3.00
Kuzma,TOR,37:57,5.5,16.5,0.331,1,5,0.2,4,5.5,0.85,1,2,3,3,0,0,6,5,17.1,+1,7.00
Kuzma,DAL,29:48,9,20.5,0.405,2,6,0.2855,4.5,6.5,0.6835,2,4,6,3,0,0,2,1,13.3,-24,5.00
Kuzma,NYK,31:49,10,21.5,0.4465,3,6.5,0.452,5,6.5,0.7335,0,4,4,5,0,0,2,3,9.0,-20,4.00
Kuzma,MIL,30:58,7,19.5,0.357,2.5,7,0.354,4,5,0.4,0,3,3,13,2,1,2,2,25.4,+3,5.00
Kuzma,CHO,35:25,9,18,0.524,2.5,6.5,0.3875,0,0,0,0,9,9,10,1,2,2,4,25.9,+13,6.00
Kuzma,MIL,31:09,11,18.5,0.606,2.5,5.5,0.45,0.5,0.5,0.5,1,3,4,4,0,2,1,3,13.8,-1,5.00
Kuzma,ATL,25:12,10.5,22,0.477,3,7,0.4375,1,1,1,2,5,7,8,0,0,5,1,9.7,-25,3.00
Kuzma,DET,34:55,6.5,16,0.4045,2.5,6.5,0.3875,1.5,1.5,1,0,12,12,8,0,0,1,0,27.7,+18,7.00
Kuzma,ORL,34:32,7,16.5,0.4175,2,6,0.343,6,6.5,0.9545,0,3,3,6,0,0,4,1,12.9,-11,5.00
Kuzma,ORL,37:20,9.5,21.5,0.4425,1.5,5.5,0.268,7,8,0.8545,1,5,6,1,1,2,6,6,14.9,-7,6.00
Kuzma,PHI,33:38,9.5,19,0.503,1.5,5,0.2915,4.5,5.5,0.8165,0,3,3,7,0,1,1,3,11.9,-12,4.00
Kuzma,BRK,30:07,8.5,17,0.497,2,5.5,0.3665,2.5,3,0.4165,1,2,3,2,0,0,3,2,6.8,-23,4.00
Kuzma,PHI,27:28,7.5,16.5,0.4545,1.5,4.5,0.325,0,0.5,0,2,7,9,1,0,0,2,0,14.1,-28,5.00
Kuzma,NOP,29:30,8.5,17,0.5,1,3,0.375,1,2.5,0.25,0,7,7,4,1,1,2,1,21.5,-6,6.00
Kuzma,IND,29:35,9.5,18,0.5275,2.5,5,0.5,2.5,4,0.625,0,5,5,4,1,0,3,3,19.2,+12,7.00
Kuzma,PHO,34:23,10.5,21,0.502,4,8.5,0.472,4,6,0.6875,1,6,7,2,0,2,2,6,4.5,0,4.00
Kuzma,SAC,29:12,9,22.5,0.398,3.5,11,0.3375,2.5,5,0.3125,0,8,8,1,0,1,3,1,19.4,-23,6.00
Kuzma,POR,37:16,7.5,19,0.409,3,10,0.33,4,5,0.5,2,6,8,6,1,0,3,0,25.2,+4,7.00
Kuzma,GSW,24:43,9.5,19,0.5,3,7,0.429,7.5,9,0.85,0,9,9,3,0,0,3,2,1.1,-5,2.00
Kuzma,ORL,35:52,7,16.5,0.3865,2,6,0.3145,3.5,5.5,0.35,1,3,4,6,0,1,6,5,5.3,+8,4.00
Kuzma,TOR,30:00,4.5,14.5,0.303,1.5,6.5,0.225,1.5,2,0.5,2,2,4,7,0,0,5,3,7.6,-21,3.00
Kuzma,BRK,30:59,6,15.5,0.3975,1.5,6.5,0.225,2,2.5,0.75,1,7,8,2,0,1,2,1,17.5,-9,6.00
Kuzma,ATL,33:33,8.5,17.5,0.481,2.5,7.5,0.3,0.5,1,0.25,2,6,8,5,0,0,2,4,25.4,0,8.00
Kuzma,CLE,22:42,13,26.5,0.492,5.5,14,0.3945,0.5,0.5,0.5,0,2,2,3,1,0,1,1,12.7,-22,4.00
Kuzma,CLE,25:28,11,21.5,0.5335,4.5,12,0.361,0.5,0.5,0.5,1,1,2,2,1,0,7,2,-3.6,-20,2.00
Kuzma,NYK,31:47,5.5,13,0.4345,1.5,5,0.2915,0,0,0,0,2,2,2,0,1,3,3,14.4,-8,6.00
Kuzma,OKC,37:11,7,17.5,0.381,2.5,7,0.325,1.5,2,0.375,4,11,15,5,0,0,2,1,16.4,+1,5.00
Kuzma,IND,33:55,10,22.5,0.4465,2,7.5,0.2,2.5,3,0.875,3,8,11,5,2,0,4,0,8.1,-10,3.00
Kuzma,ATL,27:24,7,19.5,0.342,0,4.5,0,2.5,2.5,1,3,3,6,4,0,1,2,0,23.1,+21,6.00
Kuzma,DET,33:09,7,17.5,0.3835,1.5,4.5,0.3,4.5,5,0.9285,0,8,8,4,3,2,0,2,17.9,-17,5.00
Kuzma,NYK,38:29,8.5,20.5,0.4165,3,7,0.4665,5,5.5,0.9285,0,6,6,5,2,1,3,2,10.8,-2,3.00
Kuzma,SAS,29:04,7,18.5,0.3855,2,7,0.2665,2,2,0.5,3,9,12,6,1,0,2,0,11.2,-22,3.00
Kuzma,DEN,33:04,6,15,0.3975,0.5,4.5,0.1,0.5,0.5,0.5,0,6,6,7,0,2,3,5,13.4,-11,4.00
Kuzma,MIN,34:44,6,13.5,0.4475,1,4,0.25,1,1.5,0.75,0,14,14,8,0,1,5,4,15.2,-13,4.00
Kuzma,UTA,34:18,6,12,0.4965,2.5,6,0.4375,2.5,3,0.75,2,4,6,5,0,0,5,0,15.1,-8,6.00
Kuzma,DET,32:06,8.5,17.5,0.4775,2,8,0.25,2.5,2.5,1,0,6,6,4,1,1,1,1,20.8,+4,6.00
Kuzma,SAS,31:38,12.5,25.5,0.4905,2,10.5,0.178,1,1.5,0.75,2,9,11,5,0,2,2,2,14.4,+3,4.00
Kuzma,LAC,29:20,10,22.5,0.435,1.5,8.5,0.1155,2.5,3,0.75,0,2,2,0,0,1,2,2,14.5,-11,6.00
Kuzma,MIA,36:14,9,20,0.4445,1,4,0.25,3.5,3.5,1,0,4,4,1,0,0,0,5,3.7,-7,3.00
Kuzma,CLE,32:08,8,19,0.4065,1.5,4.5,0.35,2.5,2.5,1,0,4,4,2,2,1,3,2,17.1,+1,6.00
Kuzma,BOS,37:02,8,20,0.3855,3,9,0.2925,1.5,1.5,1,1,3,4,5,0,0,0,5,12.7,+4,4.00
Kuzma,PHI,37:10,8.5,19,0.4435,4,10.5,0.38,1.5,1.5,1,0,3,3,5,0,4,4,5,13.5,-7,5.00
Kuzma,DAL,32:05,7.5,15.5,0.479,2.5,7,0.354,1.5,2,0.75,0,8,8,0,1,0,4,4,10.7,-14,5.00
Kuzma,DEN,31:01,9,18,0.5015,1.5,6.5,0.238,2.5,3.5,0.65,6,6,12,3,3,0,3,4,23.6,-17,7.00
Kuzma,OKC,26:30,10.5,22,0.477,3.5,7.5,0.4465,2.5,4.5,0.525,1,3,4,2,0,0,3,2,5.4,-25,3.00
Kuzma,CLE,39:02,9.5,19.5,0.49,3,5,0.375,0.5,3,0.125,0,6,6,5,1,1,2,0,18.4,-15,6.00
Kuzma,GSW,37:47,8.5,19,0.4585,1,6,0.1,2.5,4.5,0.357,1,11,12,2,0,1,6,0,17.2,-16,6.00
Kuzma,LAL,37:15,11,22.5,0.494,1.5,7,0.225,3.5,4.5,0.857,2,8,10,4,1,3,2,3,18.1,0,4.00
Kuzma,LAC,29:09,9.5,18.5,0.5045,2.5,6,0.375,2,2,1,0,7,7,1,1,0,1,2,25.9,-16,7.00
Kuzma,UTA,35:22,10,17.5,0.561,4.5,7.5,0.607,1.5,1.5,1,0,5,5,8,0,0,1,3,16.5,-13,5.00
Kuzma,ORL,31:27,10,18.5,0.5365,3.5,6.5,0.5235,4,6,0.818,0,5,5,4,1,1,1,0,20.3,-24,5.00
Kuzma,CHO,39:56,8.5,18.5,0.4575,2.5,6,0.4165,4.5,7,0.6515,0,8,8,9,1,2,2,3,24.2,+21,6.00
Kuzma,MIA,38:26,10.5,21,0.502,1.5,6.5,0.25,4,4.5,0.8335,1,8,9,4,0,2,4,2,20.4,+9,7.00
Kuzma,MEM,36:33,10,23,0.4345,1,7,0.143,9,11,0.875,1,6,7,5,1,0,4,2,17.6,-16,5.00
Kuzma,HOU,30:50,9.5,20.5,0.4735,1.5,5.5,0.268,7.5,9.5,0.875,0,3,3,3,2,0,5,2,18.4,-17,5.00
Kuzma,CHI,28:57,9,14,0.678,0.5,2.5,,5,5,1,1,4,5,4,1,0,3,2,7.5,-9,3.00
Kuzma,SAC,36:34,6.5,10,0.65,0,0.5,.500,4,4.5,0.75,0,6,6,5,1,1,5,2,22.0,+10,7.00
Williamson,MEM,31:43,,,,,,,,,,4,3,7,3,0,0,3,1,16.3,-8,5.00
Williamson,NYK,28:05,,,,,,,,,,1,4,5,2,1,0,0,0,20.4,+11,5.00
Williamson,GSW,29:56,10.5,17,0.6175,0,0,0,2.5,4.5,0.357,3,2,5,3,2,0,5,5,9.5,-17,4.00
Williamson,OKC,32:51,9.5,16,0.5865,0,0.5,0,2.5,5.5,0.278,7,3,10,8,0,0,4,4,13.4,-7,4.00
Williamson,ATL,32:17,7,17.5,0.4085,0,0.5,0,5.5,9,0.6115,2,3,5,3,0,0,0,2,19.8,-4,5.00
